name,rating,reviews,address,city,state,zip_code,phone
Hop Oast Pub & Brewery,4.5,18,2887 Bryant St,San Francisco,CA,94110.0,14157951972.0
Mercado Brasil,4.0,72,1252 Valencia St,San Francisco,CA,94110.0,14156413066.0
Nook,4.0,684,1500 Hyde St,San Francisco,CA,94109.0,14154474100.0
Little Swan Bakery Cafe,4.5,150,1249 Stockton St,San Francisco,CA,94133.0,14159861606.0
Pokeatery,4.0,792,407 S B St,San Mateo,CA,94401.0,16503892672.0
Caffe 817,4.0,372,817 Washington St,Oakland,CA,94607.0,15102717965.0
Bartlett Hall,3.5,802,242 O'Farrell St,San Francisco,CA,94102.0,14154334332.0
Lois the Pie Queen,4.0,957,851 60th St,Oakland,CA,94609.0,15106585616.0
Liquor Express & Deli,4.5,93,4715 Geary Blvd,San Francisco,CA,94118.0,14156663534.0
The Revolution Cafe,3.5,522,3248 22nd St,San Francisco,CA,94110.0,14156420474.0
Bistro Boudin,3.5,806,160 Jefferson St,San Francisco,CA,94133.0,14153515561.0
Salty's,5.0,16,748 Van Ness Ave,San Francisco,CA,94102.0,14154004180.0
The Crepe House,4.0,664,1755 Polk St,San Francisco,CA,94109.0,14154412421.0
Craftsman and Wolves,4.0,1469,746 Valencia St,San Francisco,CA,94110.0,14159137713.0
Takahashi Market,4.5,719,221 S Claremont St,San Mateo,CA,94401.0,16503430394.0
The Cove Cafe,5.0,64,225 Cabrillo Hwy S,Half Moon Bay,CA,94019.0,16507293118.0
Cafe Murano,4.0,280,1777 Steiner St,San Francisco,CA,94115.0,
El Sur,4.5,113,300 De Haro St,San Francisco,CA,94103.0,14155302803.0
Sushi On North Beach - Katsu,4.0,517,745 Columbus Ave,San Francisco,CA,94133.0,14157888050.0
Shoreline Coffee Shop,3.5,232,221 Shoreline Hwy,Mill Valley,CA,94941.0,14153889085.0
Church Street Cafe,4.0,262,260 Church St,San Francisco,CA,94114.0,14156212233.0
Café de la Presse,3.5,1553,352 Grant Ave,San Francisco,CA,94108.0,14153982680.0
Ella's American Kitchen,3.5,1035,500 Presidio Ave,San Francisco,CA,94115.0,14154415669.0
Standard Fare,4.5,127,2701 8th St,Berkeley,CA,94710.0,15103562261.0
Monsieur Benjamin,4.0,875,451 Gough St,San Francisco,CA,94102.0,14154032233.0
Pineapples,4.0,422,296 Ocean Ave,San Francisco,CA,94112.0,14157695328.0
Paulie's Pickling,4.5,159,331 Cortland Ave,San Francisco,CA,94110.0,14152850800.0
Salam Halal Market,4.5,24,999 7th St,Oakland,CA,94607.0,15108352044.0
One House Bakery,4.5,222,918 1st St,Benicia,CA,94510.0,17073615919.0
Capputea Restaurant,4.5,59,801 Kearny St,San Francisco,CA,94108.0,14157805000.0
Tilden Cafe,4.5,40,345 Taylor St,San Francisco,CA,94102.0,14156732332.0
Zazzi Foods,4.0,46,1398 University Ave,Berkeley,CA,94702.0,15105267664.0
El Farolito,4.0,804,2950 24th St,San Francisco,CA,94110.0,14156410758.0
Andrea's Market,4.0,7,1601 El Camino Real,Millbrae,CA,94030.0,16507941719.0
Five Suns Brewing,4.5,66,701 Escobar St,Martinez,CA,94553.0,19259576706.0
Scullery,4.5,180,687 Geary St,San Francisco,CA,94102.0,14154404497.0
Golden Gate Market Deli & Liquor,4.5,107,2767 Lombard St,San Francisco,CA,94123.0,14153466052.0
Cafe Monte Sion,5.0,16,888 98th Ave,Oakland,CA,94603.0,15105644500.0
Genuine Goodness,5.0,42,21 Orinda Way,Orinda,CA,94563.0,19253173348.0
Town Bakery & Cafe,4.5,116,337 Rheem Blvd,Moraga,CA,94556.0,19252475965.0
Sea Breeze Restaurant,4.0,452,3940 Judah St,San Francisco,CA,94122.0,14152426022.0
Cafe Buenos Aires,4.5,28,2999 Shattuck Ave,Berkeley,CA,94705.0,15108413030.0
Wok This Way,4.0,112,560 Balboa St,San Francisco,CA,94118.0,14155928090.0
Cafe De Casa,4.5,311,1165 Airport Blvd,South San Francisco,CA,94080.0,16507631025.0
Central Coffee Tea & Spice,4.5,305,1696 Hayes St,San Francisco,CA,94117.0,14159222008.0
Hop Oast Pub & Brewery,4.5,18,2887 Bryant St,San Francisco,CA,94110.0,14157951972.0
Poké Bar,4.0,198,1355 Market St,San Francisco,CA,94103.0,
Rustic Bakery,4.0,202,1139 Magnolia Ave,Larkspur,CA,94939.0,14159251556.0
House Cafe,4.5,25,24036 Hesperian Blvd,Hayward,CA,94545.0,15102590613.0
Pokeatery,4.5,272,18911 Lake Chabot Rd,Castro Valley,CA,94546.0,15104703130.0
Homestead,4.0,414,4029 Piedmont Ave,Oakland,CA,94611.0,15104206962.0
Bartlett Hall,3.5,802,242 O'Farrell St,San Francisco,CA,94102.0,14154334332.0
Lois the Pie Queen,4.0,957,851 60th St,Oakland,CA,94609.0,15106585616.0
Liquor Express & Deli,4.5,93,4715 Geary Blvd,San Francisco,CA,94118.0,14156663534.0
The Revolution Cafe,3.5,522,3248 22nd St,San Francisco,CA,94110.0,14156420474.0
Bistro Boudin,3.5,806,160 Jefferson St,San Francisco,CA,94133.0,14153515561.0
Salty's,5.0,16,748 Van Ness Ave,San Francisco,CA,94102.0,14154004180.0
The Crepe House,4.0,664,1755 Polk St,San Francisco,CA,94109.0,14154412421.0
Craftsman and Wolves,4.0,1469,746 Valencia St,San Francisco,CA,94110.0,14159137713.0
Takahashi Market,4.5,719,221 S Claremont St,San Mateo,CA,94401.0,16503430394.0
The Cove Cafe,5.0,64,225 Cabrillo Hwy S,Half Moon Bay,CA,94019.0,16507293118.0
Cafe Murano,4.0,280,1777 Steiner St,San Francisco,CA,94115.0,
El Sur,4.5,113,300 De Haro St,San Francisco,CA,94103.0,14155302803.0
Sushi On North Beach - Katsu,4.0,517,745 Columbus Ave,San Francisco,CA,94133.0,14157888050.0
Shoreline Coffee Shop,3.5,232,221 Shoreline Hwy,Mill Valley,CA,94941.0,14153889085.0
Church Street Cafe,4.0,262,260 Church St,San Francisco,CA,94114.0,14156212233.0
Café de la Presse,3.5,1553,352 Grant Ave,San Francisco,CA,94108.0,14153982680.0
Ella's American Kitchen,3.5,1035,500 Presidio Ave,San Francisco,CA,94115.0,14154415669.0
Standard Fare,4.5,127,2701 8th St,Berkeley,CA,94710.0,15103562261.0
Monsieur Benjamin,4.0,875,451 Gough St,San Francisco,CA,94102.0,14154032233.0
Pineapples,4.0,422,296 Ocean Ave,San Francisco,CA,94112.0,14157695328.0
Paulie's Pickling,4.5,159,331 Cortland Ave,San Francisco,CA,94110.0,14152850800.0
Salam Halal Market,4.5,24,999 7th St,Oakland,CA,94607.0,15108352044.0
One House Bakery,4.5,222,918 1st St,Benicia,CA,94510.0,17073615919.0
Capputea Restaurant,4.5,59,801 Kearny St,San Francisco,CA,94108.0,14157805000.0
Tilden Cafe,4.5,40,345 Taylor St,San Francisco,CA,94102.0,14156732332.0
Zazzi Foods,4.0,46,1398 University Ave,Berkeley,CA,94702.0,15105267664.0
El Farolito,4.0,804,2950 24th St,San Francisco,CA,94110.0,14156410758.0
Andrea's Market,4.0,7,1601 El Camino Real,Millbrae,CA,94030.0,16507941719.0
Five Suns Brewing,4.5,66,701 Escobar St,Martinez,CA,94553.0,19259576706.0
Scullery,4.5,180,687 Geary St,San Francisco,CA,94102.0,14154404497.0
Golden Gate Market Deli & Liquor,4.5,107,2767 Lombard St,San Francisco,CA,94123.0,14153466052.0
Cafe Monte Sion,5.0,16,888 98th Ave,Oakland,CA,94603.0,15105644500.0
Genuine Goodness,5.0,42,21 Orinda Way,Orinda,CA,94563.0,19253173348.0
Town Bakery & Cafe,4.5,116,337 Rheem Blvd,Moraga,CA,94556.0,19252475965.0
Sea Breeze Restaurant,4.0,452,3940 Judah St,San Francisco,CA,94122.0,14152426022.0
Cafe Buenos Aires,4.5,28,2999 Shattuck Ave,Berkeley,CA,94705.0,15108413030.0
Wok This Way,4.0,112,560 Balboa St,San Francisco,CA,94118.0,14155928090.0
Cafe De Casa,4.5,311,1165 Airport Blvd,South San Francisco,CA,94080.0,16507631025.0
Central Coffee Tea & Spice,4.5,305,1696 Hayes St,San Francisco,CA,94117.0,14159222008.0
Hop Oast Pub & Brewery,4.5,18,2887 Bryant St,San Francisco,CA,94110.0,14157951972.0
Poké Bar,4.0,198,1355 Market St,San Francisco,CA,94103.0,
Rustic Bakery,4.0,202,1139 Magnolia Ave,Larkspur,CA,94939.0,14159251556.0
House Cafe,4.5,25,24036 Hesperian Blvd,Hayward,CA,94545.0,15102590613.0
Pokeatery,4.5,272,18911 Lake Chabot Rd,Castro Valley,CA,94546.0,15104703130.0
Homestead,4.0,414,4029 Piedmont Ave,Oakland,CA,94611.0,15104206962.0
Acqua e Farina,4.5,811,22622 Main St,Hayward,CA,94541.0,15108881568.0
Waterfront Cafe,4.5,12,500 Airport Blvd,Burlingame,CA,94010.0,16503758888.0
Cibo,3.5,461,1201 Bridgeway,Sausalito,CA,94965.0,14153312426.0
Sideboard,3.5,264,3535 Plaza Way,Lafayette,CA,94549.0,19253104773.0
Noe Valley Bakery - West Portal,4.0,117,28 West Portal Ave,San Francisco,CA,94127.0,14155928785.0
Salty's,5.0,16,748 Van Ness Ave,San Francisco,CA,94102.0,14154004180.0
The Crepe House,4.0,664,1755 Polk St,San Francisco,CA,94109.0,14154412421.0
Craftsman and Wolves,4.0,1469,746 Valencia St,San Francisco,CA,94110.0,14159137713.0
Takahashi Market,4.5,719,221 S Claremont St,San Mateo,CA,94401.0,16503430394.0
The Cove Cafe,5.0,64,225 Cabrillo Hwy S,Half Moon Bay,CA,94019.0,16507293118.0
Cafe Murano,4.0,280,1777 Steiner St,San Francisco,CA,94115.0,
El Sur,4.5,113,300 De Haro St,San Francisco,CA,94103.0,14155302803.0
Sushi On North Beach - Katsu,4.0,517,745 Columbus Ave,San Francisco,CA,94133.0,14157888050.0
Shoreline Coffee Shop,3.5,232,221 Shoreline Hwy,Mill Valley,CA,94941.0,14153889085.0
Church Street Cafe,4.0,262,260 Church St,San Francisco,CA,94114.0,14156212233.0
Café de la Presse,3.5,1553,352 Grant Ave,San Francisco,CA,94108.0,14153982680.0
Ella's American Kitchen,3.5,1035,500 Presidio Ave,San Francisco,CA,94115.0,14154415669.0
Standard Fare,4.5,127,2701 8th St,Berkeley,CA,94710.0,15103562261.0
Monsieur Benjamin,4.0,875,451 Gough St,San Francisco,CA,94102.0,14154032233.0
Pineapples,4.0,422,296 Ocean Ave,San Francisco,CA,94112.0,14157695328.0
Paulie's Pickling,4.5,159,331 Cortland Ave,San Francisco,CA,94110.0,14152850800.0
Salam Halal Market,4.5,24,999 7th St,Oakland,CA,94607.0,15108352044.0
One House Bakery,4.5,222,918 1st St,Benicia,CA,94510.0,17073615919.0
Capputea Restaurant,4.5,59,801 Kearny St,San Francisco,CA,94108.0,14157805000.0
Tilden Cafe,4.5,40,345 Taylor St,San Francisco,CA,94102.0,14156732332.0
Zazzi Foods,4.0,46,1398 University Ave,Berkeley,CA,94702.0,15105267664.0
El Farolito,4.0,804,2950 24th St,San Francisco,CA,94110.0,14156410758.0
Andrea's Market,4.0,7,1601 El Camino Real,Millbrae,CA,94030.0,16507941719.0
Five Suns Brewing,4.5,66,701 Escobar St,Martinez,CA,94553.0,19259576706.0
Scullery,4.5,180,687 Geary St,San Francisco,CA,94102.0,14154404497.0
Golden Gate Market Deli & Liquor,4.5,107,2767 Lombard St,San Francisco,CA,94123.0,14153466052.0
Cafe Monte Sion,5.0,16,888 98th Ave,Oakland,CA,94603.0,15105644500.0
Genuine Goodness,5.0,42,21 Orinda Way,Orinda,CA,94563.0,19253173348.0
Town Bakery & Cafe,4.5,116,337 Rheem Blvd,Moraga,CA,94556.0,19252475965.0
Sea Breeze Restaurant,4.0,452,3940 Judah St,San Francisco,CA,94122.0,14152426022.0
Cafe Buenos Aires,4.5,28,2999 Shattuck Ave,Berkeley,CA,94705.0,15108413030.0
Wok This Way,4.0,112,560 Balboa St,San Francisco,CA,94118.0,14155928090.0
Cafe De Casa,4.5,311,1165 Airport Blvd,South San Francisco,CA,94080.0,16507631025.0
Central Coffee Tea & Spice,4.5,305,1696 Hayes St,San Francisco,CA,94117.0,14159222008.0
Hop Oast Pub & Brewery,4.5,18,2887 Bryant St,San Francisco,CA,94110.0,14157951972.0
Poké Bar,4.0,198,1355 Market St,San Francisco,CA,94103.0,
Rustic Bakery,4.0,202,1139 Magnolia Ave,Larkspur,CA,94939.0,14159251556.0
House Cafe,4.5,25,24036 Hesperian Blvd,Hayward,CA,94545.0,15102590613.0
Pokeatery,4.5,272,18911 Lake Chabot Rd,Castro Valley,CA,94546.0,15104703130.0
Homestead,4.0,414,4029 Piedmont Ave,Oakland,CA,94611.0,15104206962.0
Acqua e Farina,4.5,811,22622 Main St,Hayward,CA,94541.0,15108881568.0
Waterfront Cafe,4.5,12,500 Airport Blvd,Burlingame,CA,94010.0,16503758888.0
Cibo,3.5,461,1201 Bridgeway,Sausalito,CA,94965.0,14153312426.0
Sideboard,3.5,264,3535 Plaza Way,Lafayette,CA,94549.0,19253104773.0
Noe Valley Bakery - West Portal,4.0,117,28 West Portal Ave,San Francisco,CA,94127.0,14155928785.0
Poke Life,4.0,45,1700 Owens St,San Francisco,CA,94158.0,14156553515.0
El Norteno Taco Truck,4.0,188,801 Bryant St,San Francisco,CA,94103.0,14157561220.0
Grocery Cafe,4.5,279,90 Franklin St,Oakland,CA,94606.0,19255664877.0
Tortas Los Picudos,4.5,277,2969 24th St,San Francisco,CA,94110.0,14158244199.0
The Bagel Bakery Cafe,3.0,11,5351 Geary Blvd,San Francisco,CA,94121.0,14153794204.0
Cafe Murano,4.0,280,1777 Steiner St,San Francisco,CA,94115.0,
El Sur,4.5,113,300 De Haro St,San Francisco,CA,94103.0,14155302803.0
Sushi On North Beach - Katsu,4.0,517,745 Columbus Ave,San Francisco,CA,94133.0,14157888050.0
Shoreline Coffee Shop,3.5,232,221 Shoreline Hwy,Mill Valley,CA,94941.0,14153889085.0
Church Street Cafe,4.0,262,260 Church St,San Francisco,CA,94114.0,14156212233.0
Café de la Presse,3.5,1553,352 Grant Ave,San Francisco,CA,94108.0,14153982680.0
Ella's American Kitchen,3.5,1035,500 Presidio Ave,San Francisco,CA,94115.0,14154415669.0
Standard Fare,4.5,127,2701 8th St,Berkeley,CA,94710.0,15103562261.0
Monsieur Benjamin,4.0,875,451 Gough St,San Francisco,CA,94102.0,14154032233.0
Pineapples,4.0,422,296 Ocean Ave,San Francisco,CA,94112.0,14157695328.0
Paulie's Pickling,4.5,159,331 Cortland Ave,San Francisco,CA,94110.0,14152850800.0
Salam Halal Market,4.5,24,999 7th St,Oakland,CA,94607.0,15108352044.0
One House Bakery,4.5,222,918 1st St,Benicia,CA,94510.0,17073615919.0
Capputea Restaurant,4.5,59,801 Kearny St,San Francisco,CA,94108.0,14157805000.0
Tilden Cafe,4.5,40,345 Taylor St,San Francisco,CA,94102.0,14156732332.0
Zazzi Foods,4.0,46,1398 University Ave,Berkeley,CA,94702.0,15105267664.0
El Farolito,4.0,804,2950 24th St,San Francisco,CA,94110.0,14156410758.0
Andrea's Market,4.0,7,1601 El Camino Real,Millbrae,CA,94030.0,16507941719.0
Five Suns Brewing,4.5,66,701 Escobar St,Martinez,CA,94553.0,19259576706.0
Scullery,4.5,180,687 Geary St,San Francisco,CA,94102.0,14154404497.0
Golden Gate Market Deli & Liquor,4.5,107,2767 Lombard St,San Francisco,CA,94123.0,14153466052.0
Cafe Monte Sion,5.0,16,888 98th Ave,Oakland,CA,94603.0,15105644500.0
Genuine Goodness,5.0,42,21 Orinda Way,Orinda,CA,94563.0,19253173348.0
Town Bakery & Cafe,4.5,116,337 Rheem Blvd,Moraga,CA,94556.0,19252475965.0
Sea Breeze Restaurant,4.0,452,3940 Judah St,San Francisco,CA,94122.0,14152426022.0
Cafe Buenos Aires,4.5,28,2999 Shattuck Ave,Berkeley,CA,94705.0,15108413030.0
Wok This Way,4.0,112,560 Balboa St,San Francisco,CA,94118.0,14155928090.0
Cafe De Casa,4.5,311,1165 Airport Blvd,South San Francisco,CA,94080.0,16507631025.0
Central Coffee Tea & Spice,4.5,305,1696 Hayes St,San Francisco,CA,94117.0,14159222008.0
Hop Oast Pub & Brewery,4.5,18,2887 Bryant St,San Francisco,CA,94110.0,14157951972.0
Poké Bar,4.0,198,1355 Market St,San Francisco,CA,94103.0,
Rustic Bakery,4.0,202,1139 Magnolia Ave,Larkspur,CA,94939.0,14159251556.0
House Cafe,4.5,25,24036 Hesperian Blvd,Hayward,CA,94545.0,15102590613.0
Pokeatery,4.5,272,18911 Lake Chabot Rd,Castro Valley,CA,94546.0,15104703130.0
Homestead,4.0,414,4029 Piedmont Ave,Oakland,CA,94611.0,15104206962.0
Acqua e Farina,4.5,811,22622 Main St,Hayward,CA,94541.0,15108881568.0
Waterfront Cafe,4.5,12,500 Airport Blvd,Burlingame,CA,94010.0,16503758888.0
Cibo,3.5,461,1201 Bridgeway,Sausalito,CA,94965.0,14153312426.0
Sideboard,3.5,264,3535 Plaza Way,Lafayette,CA,94549.0,19253104773.0
Noe Valley Bakery - West Portal,4.0,117,28 West Portal Ave,San Francisco,CA,94127.0,14155928785.0
Poke Life,4.0,45,1700 Owens St,San Francisco,CA,94158.0,14156553515.0
El Norteno Taco Truck,4.0,188,801 Bryant St,San Francisco,CA,94103.0,14157561220.0
Grocery Cafe,4.5,279,90 Franklin St,Oakland,CA,94606.0,19255664877.0
Tortas Los Picudos,4.5,277,2969 24th St,San Francisco,CA,94110.0,14158244199.0
The Bagel Bakery Cafe,3.0,11,5351 Geary Blvd,San Francisco,CA,94121.0,14153794204.0
Luce,4.0,740,888 Howard St,San Francisco,CA,94103.0,14156166566.0
TRANSIT,3.5,82,215 Lincoln Blvd,San Francisco,CA,94129.0,14155614435.0
Fillmore Street Cafe,4.0,149,1301 Fillmore St,San Francisco,CA,94115.0,14157490987.0
Bunn Mike,4.0,6,100 Green St,San Francisco,CA,94111.0,14152989775.0
R&R Coffee,5.0,1,23 Maine Ave,Richmond,CA,94804.0,
Café de la Presse,3.5,1553,352 Grant Ave,San Francisco,CA,94108.0,14153982680.0
Ella's American Kitchen,3.5,1035,500 Presidio Ave,San Francisco,CA,94115.0,14154415669.0
Standard Fare,4.5,127,2701 8th St,Berkeley,CA,94710.0,15103562261.0
Monsieur Benjamin,4.0,875,451 Gough St,San Francisco,CA,94102.0,14154032233.0
Pineapples,4.0,422,296 Ocean Ave,San Francisco,CA,94112.0,14157695328.0
Paulie's Pickling,4.5,159,331 Cortland Ave,San Francisco,CA,94110.0,14152850800.0
Salam Halal Market,4.5,24,999 7th St,Oakland,CA,94607.0,15108352044.0
One House Bakery,4.5,222,918 1st St,Benicia,CA,94510.0,17073615919.0
Capputea Restaurant,4.5,59,801 Kearny St,San Francisco,CA,94108.0,14157805000.0
Tilden Cafe,4.5,40,345 Taylor St,San Francisco,CA,94102.0,14156732332.0
Zazzi Foods,4.0,46,1398 University Ave,Berkeley,CA,94702.0,15105267664.0
El Farolito,4.0,804,2950 24th St,San Francisco,CA,94110.0,14156410758.0
Andrea's Market,4.0,7,1601 El Camino Real,Millbrae,CA,94030.0,16507941719.0
Five Suns Brewing,4.5,66,701 Escobar St,Martinez,CA,94553.0,19259576706.0
Scullery,4.5,180,687 Geary St,San Francisco,CA,94102.0,14154404497.0
Golden Gate Market Deli & Liquor,4.5,107,2767 Lombard St,San Francisco,CA,94123.0,14153466052.0
Cafe Monte Sion,5.0,16,888 98th Ave,Oakland,CA,94603.0,15105644500.0
Genuine Goodness,5.0,42,21 Orinda Way,Orinda,CA,94563.0,19253173348.0
Town Bakery & Cafe,4.5,116,337 Rheem Blvd,Moraga,CA,94556.0,19252475965.0
Sea Breeze Restaurant,4.0,452,3940 Judah St,San Francisco,CA,94122.0,14152426022.0
Cafe Buenos Aires,4.5,28,2999 Shattuck Ave,Berkeley,CA,94705.0,15108413030.0
Wok This Way,4.0,112,560 Balboa St,San Francisco,CA,94118.0,14155928090.0
Cafe De Casa,4.5,311,1165 Airport Blvd,South San Francisco,CA,94080.0,16507631025.0
Central Coffee Tea & Spice,4.5,305,1696 Hayes St,San Francisco,CA,94117.0,14159222008.0
Hop Oast Pub & Brewery,4.5,18,2887 Bryant St,San Francisco,CA,94110.0,14157951972.0
Poké Bar,4.0,198,1355 Market St,San Francisco,CA,94103.0,
Rustic Bakery,4.0,202,1139 Magnolia Ave,Larkspur,CA,94939.0,14159251556.0
House Cafe,4.5,25,24036 Hesperian Blvd,Hayward,CA,94545.0,15102590613.0
Pokeatery,4.5,272,18911 Lake Chabot Rd,Castro Valley,CA,94546.0,15104703130.0
Homestead,4.0,414,4029 Piedmont Ave,Oakland,CA,94611.0,15104206962.0
Acqua e Farina,4.5,811,22622 Main St,Hayward,CA,94541.0,15108881568.0
Waterfront Cafe,4.5,12,500 Airport Blvd,Burlingame,CA,94010.0,16503758888.0
Cibo,3.5,461,1201 Bridgeway,Sausalito,CA,94965.0,14153312426.0
Sideboard,3.5,264,3535 Plaza Way,Lafayette,CA,94549.0,19253104773.0
Noe Valley Bakery - West Portal,4.0,117,28 West Portal Ave,San Francisco,CA,94127.0,14155928785.0
Poke Life,4.0,45,1700 Owens St,San Francisco,CA,94158.0,14156553515.0
El Norteno Taco Truck,4.0,188,801 Bryant St,San Francisco,CA,94103.0,14157561220.0
Grocery Cafe,4.5,279,90 Franklin St,Oakland,CA,94606.0,19255664877.0
Tortas Los Picudos,4.5,277,2969 24th St,San Francisco,CA,94110.0,14158244199.0
The Bagel Bakery Cafe,3.0,11,5351 Geary Blvd,San Francisco,CA,94121.0,14153794204.0
Luce,4.0,740,888 Howard St,San Francisco,CA,94103.0,14156166566.0
TRANSIT,3.5,82,215 Lincoln Blvd,San Francisco,CA,94129.0,14155614435.0
Fillmore Street Cafe,4.0,149,1301 Fillmore St,San Francisco,CA,94115.0,14157490987.0
Bunn Mike,4.0,6,100 Green St,San Francisco,CA,94111.0,14152989775.0
R&R Coffee,5.0,1,23 Maine Ave,Richmond,CA,94804.0,
20th Century Cafe,4.0,425,198 Gough St,San Francisco,CA,94102.0,14156212380.0
Mini Street Burger,4.0,21,,Alameda,CA,94611.0,15108278982.0
Arguello,3.0,292,50 Moraga Ave,San Francisco,CA,94129.0,14155613650.0
Swan's Market,4.5,92,510 9th St,Oakland,CA,94607.0,
El Cafe,5.0,32,1400 Taraval St,San Francisco,CA,94116.0,14155929850.0
Paulie's Pickling,4.5,159,331 Cortland Ave,San Francisco,CA,94110.0,14152850800.0
Salam Halal Market,4.5,24,999 7th St,Oakland,CA,94607.0,15108352044.0
One House Bakery,4.5,222,918 1st St,Benicia,CA,94510.0,17073615919.0
Capputea Restaurant,4.5,59,801 Kearny St,San Francisco,CA,94108.0,14157805000.0
Tilden Cafe,4.5,40,345 Taylor St,San Francisco,CA,94102.0,14156732332.0
Zazzi Foods,4.0,46,1398 University Ave,Berkeley,CA,94702.0,15105267664.0
El Farolito,4.0,804,2950 24th St,San Francisco,CA,94110.0,14156410758.0
Andrea's Market,4.0,7,1601 El Camino Real,Millbrae,CA,94030.0,16507941719.0
Five Suns Brewing,4.5,66,701 Escobar St,Martinez,CA,94553.0,19259576706.0
Scullery,4.5,180,687 Geary St,San Francisco,CA,94102.0,14154404497.0
Golden Gate Market Deli & Liquor,4.5,107,2767 Lombard St,San Francisco,CA,94123.0,14153466052.0
Cafe Monte Sion,5.0,16,888 98th Ave,Oakland,CA,94603.0,15105644500.0
Genuine Goodness,5.0,42,21 Orinda Way,Orinda,CA,94563.0,19253173348.0
Town Bakery & Cafe,4.5,116,337 Rheem Blvd,Moraga,CA,94556.0,19252475965.0
Sea Breeze Restaurant,4.0,452,3940 Judah St,San Francisco,CA,94122.0,14152426022.0
Cafe Buenos Aires,4.5,28,2999 Shattuck Ave,Berkeley,CA,94705.0,15108413030.0
Wok This Way,4.0,112,560 Balboa St,San Francisco,CA,94118.0,14155928090.0
Cafe De Casa,4.5,311,1165 Airport Blvd,South San Francisco,CA,94080.0,16507631025.0
Central Coffee Tea & Spice,4.5,305,1696 Hayes St,San Francisco,CA,94117.0,14159222008.0
Hop Oast Pub & Brewery,4.5,18,2887 Bryant St,San Francisco,CA,94110.0,14157951972.0
Poké Bar,4.0,198,1355 Market St,San Francisco,CA,94103.0,
Rustic Bakery,4.0,202,1139 Magnolia Ave,Larkspur,CA,94939.0,14159251556.0
House Cafe,4.5,25,24036 Hesperian Blvd,Hayward,CA,94545.0,15102590613.0
Pokeatery,4.5,272,18911 Lake Chabot Rd,Castro Valley,CA,94546.0,15104703130.0
Homestead,4.0,414,4029 Piedmont Ave,Oakland,CA,94611.0,15104206962.0
Acqua e Farina,4.5,811,22622 Main St,Hayward,CA,94541.0,15108881568.0
Waterfront Cafe,4.5,12,500 Airport Blvd,Burlingame,CA,94010.0,16503758888.0
Cibo,3.5,461,1201 Bridgeway,Sausalito,CA,94965.0,14153312426.0
Sideboard,3.5,264,3535 Plaza Way,Lafayette,CA,94549.0,19253104773.0
Noe Valley Bakery - West Portal,4.0,117,28 West Portal Ave,San Francisco,CA,94127.0,14155928785.0
